Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-05-13T04:00:00.000Z,33.1035529862,34.687480056,32.949630369,34.3299789429,170595400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-14T04:00:00.000Z,34.5633450937,35.0598735349,34.3647329596,34.9357414246,161184800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-15T04:00:00.000Z,34.4987985552,35.5961259809,34.225706391,35.0449790955,161694800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-16T04:00:00.000Z,35.3081413596,35.5117160714,34.5832102161,35.4769592285,127627200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-19T04:00:00.000Z,33.9973061119,35.6805373798,33.9774445179,35.5713005066,143794200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-20T04:00:00.000Z,35.0449795202,35.3379294924,34.4590757874,35.1989021301,134069400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-21T04:00:00.000Z,34.3796269811,35.7450801456,33.3567796409,33.7341423035,219255200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-22T04:00:00.000Z,33.8433811317,34.6328595527,33.5752553129,33.9079284668,173542000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-23T04:00:00.000Z,32.3190359306,33.4362249755,32.2048365052,32.9297676086,214220800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-27T04:00:00.000Z,34.2554991744,35.3280025221,33.9575828406,35.2237319946,130539600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-28T04:00:00.000Z,35.4223398273,35.7202599449,34.6477566133,34.7718887329,132542600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-29T04:00:00.000Z,36.2465766116,36.2763671061,34.4243181212,34.9407081604,193248800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-30T04:00:00.000Z,34.8215396764,35.0549086596,33.2872685471,34.7569923401,187118200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-02T04:00:00.000Z,34.3597686802,35.6110225486,34.1065418875,35.5564041138,137925400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-03T04:00:00.000Z,35.6308832678,36.6835211761,35.4521327195,36.3856048584,128728400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-04T04:00:00.000Z,36.5345684427,36.9019984771,36.102587278,36.6785621643,128889000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-05T04:00:00.000Z,36.9665408807,37.5623772823,35.4024793237,35.8245277405,198008800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-06T04:00:00.000Z,36.8771682735,37.2446020735,36.5147046071,36.8473777771,131215400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-09T04:00:00.000Z,36.8970310634,37.3588027129,36.6636620658,37.0112342834,100363800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-10T04:00:00.000Z,37.095644915,37.8801608782,36.6239443409,37.7262382507,122693000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-06-11T04:00:00.000Z,38.0291139414,38.2724156208,36.8523438844,37.3389396667,181652000,0.0,0.0,0.0,TQQQ,NA,NA,USD
